Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
RAB5C,-0.323400567458055,13.3603015030702,-2.90783084234977,0.00936559314753942,0.128141642677574,-2.82247606265167
TCP1,-0.671328362948241,14.4747038092438,-2.90013768558964,0.00952269817082861,0.129288940550096,-2.83785042537322
H2AC20,-0.563331529234691,19.4550558815019,-2.88160020374124,0.00991178440622618,0.132504265409585,-2.8748399539257
ATP2C1,1.63033938676951,12.2375582600171,2.87799768498831,0.00998915860534087,0.132504265409585,-2.88201898957013
CD74,-0.508967101826094,10.7871631471084,-2.87236322947828,0.0101113439566864,0.132504265409585,-2.89324103397072
FKBP1B,-2.9679727647883,18.5052207464999,-2.87197047500304,0.0101199145220735,0.132504265409585,-2.89402299305235
FCGR3B,-0.729384978039963,11.7363979724154,-2.8704465383613,0.0101532357699321,0.132504265409585,-2.89705674220312
PA2G4,0.652723975721732,13.472800715311,2.86786331514112,0.0102099603941663,0.132504265409585,-2.90219797262532
IGHV3-23,-1.76589859121079,13.0471040527975,-2.86078703735562,0.0103669166269879,0.13355918136229,-2.91627320911376
STXBP5,5.60497416486282,19.0541677277311,2.85041323751823,0.010601224382075,0.133877083302104,-2.93688545834335
FKBP2,-0.489351037580716,14.6428928701139,-2.84658785497272,0.0106889072553816,0.133877083302104,-2.94447965748479
EIF2S2,0.656079828557977,12.1761346718242,2.84521721472339,0.0107204938041092,0.133877083302104,-2.94719979261988
CES1,0.825832414349351,9.57515204675471,2.84477815402678,0.0107306309999304,0.133877083302104,-2.94807104233444
AK1,0.789729051198484,16.2451512001703,2.84032349769709,0.0108340050409677,0.133877083302104,-2.95690793713106
CHID1,-0.663312686059105,14.9186924867441,-2.8397793257806,0.0108466985338248,0.133877083302104,-2.95798709711303
RNASE1,-0.619598733643298,15.1270453458941,-2.83457084417257,0.0109689194359019,0.134313930283506,-2.96831242717615
MGP,-0.415139695142141,18.6390134614494,-2.83180798787286,0.0110342888901464,0.134313930283506,-2.97378678154948
LTBP1.1,1.83594624671641,11.240255882094,2.82571391362655,0.0111798032728304,0.134346491195749,-2.9858548706611
H2BC18,-0.566509344168373,18.992868911252,-2.82532310012341,0.0111891978502975,0.134346491195749,-2.98662847890471
KIAA0513,-1.84476604784059,14.2194160889075,-2.80098906859962,0.0117893421555638,0.140595870976825,-3.03472057213291
GAPVD1,-1.52258692672972,12.3156236778493,-2.78538383639413,0.0121903591910391,0.143766818877363,-3.06548105222496
TIMP3,0.467264673864157,14.5279856548111,2.77737049509457,0.0124013390278516,0.143766818877363,-3.08125175512359
SHOC2,1.07279274873607,11.2227642386231,2.77428600346761,0.0124834794447602,0.143766818877363,-3.08731765771047
TNC,-0.606009802450286,13.0799144731198,-2.77367554911074,0.0124997976730774,0.143766818877363,-3.08851786462837
ADSL,-0.746213978615724,18.6998088519615,-2.77268460951695,0.0125263303318216,0.143766818877363,-3.09046592683438
GCN1,2.57320907784349,11.2870749290141,2.7720272757994,0.0125439604006311,0.143766818877363,-3.09175801703133
WARS1,-0.479518306655261,16.1246690041336,-2.76344044073012,0.0127764611712999,0.145486799789318,-3.10862609937456
GK,5.67601875427711,15.0040927050746,2.75715869712184,0.0129491589368289,0.146508112330147,-3.12095342143011
ATP6AP1,-0.930772115037882,10.7911369456574,-2.74666411865426,0.0132426767970077,0.148783014173559,-3.14152404345945
KRTDAP,-0.52268906879128,13.9029213484861,-2.7439780793573,0.0133188193991061,0.148783014173559,-3.14678414339154
SSB,-0.983640960212273,12.1531667156905,-2.73257495995948,0.0136467619137886,0.150613320317044,-3.16909276599143
ITGB5,-0.988325088060932,12.9185552721868,-2.73234919188817,0.0136533321533864,0.150613320317044,-3.169534084837
IGFBP4,-0.423369642880025,19.781967968676,-2.72525627960367,0.0138612960518765,0.151866462330159,-3.18339164857179
APOA1,-0.43494042505624,23.2735125264594,-2.72263155978803,0.0139390180722299,0.151866462330159,-3.18851603340932
NAA50,0.546467495596704,10.4619949465501,2.71577086032423,0.0141441471587617,0.152907086264171,-3.20190136132241
NUP205,-0.566837743653888,15.4344342897701,-2.71366136347867,0.0142077972506085,0.152907086264171,-3.20601433762474
ZYX,0.521955651720826,14.9246924134748,2.70531365896874,0.0144623686871068,0.154703519592384,-3.22227775957019
A1BG,0.513817237177828,15.6791607764596,2.69339957489173,0.0148332587548695,0.157715070496052,-3.24545467557488
ITGA7,-3.42417992380703,20.3103198404759,-2.6824838480969,0.0151810256265004,0.160446169046546,-3.26665323712914
DMTN,0.623488709938945,13.8389743647644,2.6779985785463,0.0153261660905814,0.161015971130215,-3.27535358992253
PLA1A,0.478620199335663,14.2625365856258,2.66825840458874,0.0156459220606268,0.16340267714205,-3.29422670933607
PIN1,0.787959286971135,12.5658950529445,2.65868806258847,0.0159662889274912,0.164729981935287,-3.31274319872939
S100A8,-0.531235156183914,20.1353304556696,-2.65815650431708,0.0159842647845081,0.164729981935287,-3.3137708401879
ILF3,-0.619229172394973,16.9213159397046,-2.65612899637458,0.0160530067381696,0.164729981935287,-3.31768976258234
S100A12,-0.997096554698888,13.9064673059217,-2.65313568415955,0.0161550088139875,0.164818442524208,-3.32347319644025
IGLV2-11,-0.450588124793085,17.4422327199735,-2.63838314201339,0.0166668049739429,0.16906270562649,-3.35193707312538
S100A9,-0.518936934026779,19.9021080836589,-2.63356444831033,0.016837291625166,0.169816112676674,-3.36121992787395
ARL6IP5,-2.26395932717341,10.8212040564479,-2.62695933042828,0.0170736786538053,0.170122096571102,-3.37393254442835
DNAJB1,0.644323896508645,12.3940124593308,2.62376448375971,0.0171891461345322,0.170122096571102,-3.38007668529405
HSP90AA1,0.465312327537276,14.8229384201814,2.62079088208315,0.0172972839277042,0.170122096571102,-3.38579248307446
SBSN,0.688499445435267,11.8042507145691,2.62030391355093,0.017315054475065,0.170122096571102,-3.38672826114576
EIF4E,0.51971526305798,11.9584774500527,2.618951794839,0.0173644872375247,0.170122096571102,-3.38932615729483
ATP6V0D1,-0.579514034873994,13.4778186949132,-2.61435482912146,0.0175335545804717,0.170122096571102,-3.39815426150865
FBLN7,-0.447677304692856,14.1591134187707,-2.61364909319371,0.0175596481944515,0.170122096571102,-3.39950898308032
CON_sp|LYSC_HUMAN|,-0.320351501490506,21.411281757888,-2.60653259677925,0.0178248397567252,0.170122096571102,-3.41316094028099
PLIN4,-0.731445498770945,12.4525112732143,-2.60635381021746,0.0178315508325833,0.170122096571102,-3.41350370995313
FGG,-0.364036288226156,23.2669839775081,-2.60519392876547,0.0178751473615453,0.170122096571102,-3.41572718903873
CON_sp|RS27A_HUMAN|,0.409651415569447,14.5691149229577,2.60379453832223,0.0179278809984277,0.170122096571102,-3.41840923582968
ERN1,0.907228253543959,10.8259506234363,2.59979857998888,0.0180792757884757,0.170641292869838,-3.42606439062538
STIP1,0.602748978481876,15.6401638662218,2.59508582220002,0.0182593869348449,0.171408094374767,-3.43508618915661
LOXL1,-0.463574689036264,12.9350733711382,-2.59260845112401,0.0183547477829071,0.171408094374767,-3.43982585661546
ITIH1,0.38836421082696,17.4775278930484,2.58892928724689,0.0184972409327036,0.171829632874851,-3.44686113667856
HMGB2,-0.733864055822058,14.6367483607804,-2.58282000672637,0.0187361711982859,0.173137917094108,-3.45853363086279
TTR,-0.40993195572107,20.5814012448943,-2.57608849402543,0.0190028226190317,0.174687405846828,-3.47138095965929
KRT5,-1.27393038259785,11.8898247712914,-2.57297261035534,0.0191274638550302,0.174922143544707,-3.47732273391227
DBN1,0.705556874885603,11.953860747395,2.56590975119521,0.0194128641167842,0.176617036938784,-3.49077934078856
LRRC47,1.06078199348005,10.8043205321268,2.55634209002582,0.0198059136969374,0.179076995948477,-3.50898202887755
MARCO,-0.441092876965925,15.2122365412256,-2.55173960363245,0.0199976595516641,0.179076995948477,-3.51772754024304
LPA,0.69151966338849,17.1826862277204,2.54947976892404,0.0200924487090384,0.179076995948477,-3.52201902636642
ITIH3,0.403352487826538,16.3442745449087,2.5479835430546,0.0201554417534348,0.179076995948477,-3.52485945930515
COL18A1,-0.475337123934487,16.4445473303539,-2.54715154181364,0.0201905508179869,0.179076995948477,-3.52643860484092
CSNK1A1,1.08050199146389,10.1003036583357,2.5389395569484,0.0205401979206675,0.180585982381395,-3.5420125457701
RHOG,-0.573625245262336,14.2507474112392,-2.53835472220783,0.0205653158406008,0.180585982381395,-3.54312081167239
PMM2,0.612362888125172,11.0830930040757,2.53584194487972,0.0206735670466051,0.180637850679495,-3.54788122604488
DUSP3.1,-0.414772351129943,16.5199313298042,-2.52514498235197,0.0211404460742545,0.182861490881713,-3.56812244629897
H2AZ1,-0.716839044098048,11.7679295507646,-2.52434172050984,0.0211759040622718,0.182861490881713,-3.56964083502272
FGD3,1.11322010873175,13.0855034469802,2.52291841887462,0.0212388700457514,0.182861490881713,-3.5723307291197
UBE2N,0.550344771438625,12.433269621499,2.51761647551126,0.0214749831245345,0.183996821431084,-3.58234473884874
KIF13B,-0.598000364809935,14.7106891210701,-2.51226096631667,0.0217159941032875,0.18516294489035,-3.59245008912959
NOTCH3,-0.516516220508357,12.3858677228345,-2.5083473697101,0.0218937261325798,0.185780897230785,-3.59982840739252
DNASE1L3,-0.516811489874008,11.592637007079,-2.50253769924413,0.0221600969828742,0.186489968073091,-3.61077158216585
CON_sp|IGF2_HUMAN|,-0.400423482008992,20.4937310938186,-2.50175188105099,0.0221963600233276,0.186489968073091,-3.61225085633659
RAN,0.683077974728792,16.6038257550403,2.49963624407265,0.0222942681379163,0.186489968073091,-3.61623239283414
PRSS1,0.930380536981072,14.9376416938537,2.49563084945849,0.0224807463848381,0.187107211929358,-3.6237660754998
CNBP,0.944780346644464,11.5276176019384,2.49196912760245,0.0226525088868929,0.187107211929358,-3.63064841648934
FIS1,0.479904579157263,13.578541768181,2.48966025815235,0.0227614468056818,0.187107211929358,-3.6349855920666
SLK,1.23883150297592,11.0158197506013,2.4890125298871,0.0227920966372873,0.187107211929358,-3.63620200141735
RELN,-0.419281357466356,16.2531465009248,-2.47985030379842,0.0232298260476531,0.189817791546795,-3.65339238784263
COASY,0.697217463759006,11.7553366968929,2.47741883110433,0.0233473118967904,0.189898642847166,-3.65794936019133
COMP,-0.49680807734428,15.170044676639,-2.47307344691918,0.0235586687046137,0.190738762677262,-3.66608804830824
IGLC2,0.455168451327686,21.6245637334886,2.46404366982329,0.0240036377527216,0.1926802107286,-3.68297868280228
NUDCD2,0.454363635463607,11.2288192720926,2.46377903464313,0.024016796804698,0.1926802107286,-3.68347325221718
DECR1,2.4034194994177,10.564755256346,2.45326931001169,0.0245449080815964,0.196026075855283,-3.7030940510016
QDPR,0.56534050757711,13.6958864798914,2.44721336834132,0.0248541495435077,0.197601684433743,-3.71438171528211
IGKV1D-33,0.42658581653918,17.7656886805626,2.4319564664065,0.0256495126000655,0.202334533276938,-3.74275921862126
SVIP,-0.781560260848399,9.83577446998732,-2.42931779964493,0.0257894672771639,0.202334533276938,-3.7476583327173
SMC3,-0.741259942026847,11.5802403358815,-2.42924471024051,0.0257933541004596,0.202334533276938,-3.74779399817494
CHRDL2,-0.784499081652221,11.1977550596883,-2.42479041987623,0.0260312676520297,0.202687531509621,-3.75605809988283
LZIC,-0.349298876817375,22.4275960240355,-2.42410558309914,0.0260680281318323,0.202687531509621,-3.75732802848815
IGFBP6,-0.38829785249538,17.0420284868856,-2.41930035067782,0.026327332784747,0.203214169318698,-3.76623367704206
KRT6B,1.41876300623006,11.61657737175,2.41858702854407,0.0263660310334175,0.203214169318698,-3.76755495428815
CLIC1,0.679901202477317,14.0661260793067,2.41497063286349,0.0265630438855183,0.203842488947564,-3.77425060867495
ABCB6,2.79395695180832,12.751939805003,2.40514810924941,0.0271051276386722,0.206871322237009,-3.79241177934052
HMGA1,0.65654420040655,12.9369712533132,2.40358839358464,0.0271921511382357,0.206871322237009,-3.79529221581828
ADIPOQ,0.443520845034704,12.9854851281189,2.40061893725729,0.0273585530368945,0.20724397472154,-3.800773555492
MIA,-0.380419651086684,13.5036540341564,-2.39641018480814,0.0275960338606044,0.208149571640884,-3.80853674654853
CHRDL1,-0.405813560567803,13.8557681522377,-2.39415566626918,0.0277240372366079,0.208225215840906,-3.81269249251372
TAC3,-0.404852481530886,13.6298433656592,-2.39094519578484,0.0279072738919294,0.208558230163383,-3.8186069698798
AXL,-0.633281079167538,11.6334804863704,-2.38924616369463,0.0280047028604657,0.208558230163383,-3.82173539934853
GRAP2,-1.32469048841832,10.4409962818466,-2.38180489502559,0.0284351678063156,0.20997493230615,-3.83542387262019
RGS10,0.540950109535385,14.4908769774003,2.37993043844703,0.0285445718561205,0.20997493230615,-3.8388686163192
FH,1.45666132071289,11.062814069422,2.3798062826879,0.0285518321549439,0.20997493230615,-3.83909673276648
HUWE1,-0.885253415396702,11.8800123620874,-2.37608676264574,0.028770140686024,0.210007446982667,-3.84592797593875
CFH.1,1.09234847915143,12.5301316129222,2.3731800653612,0.0289418255509932,0.210007446982667,-3.85126263852512
PFKL,0.600270902735845,14.1051967824266,2.37298230702358,0.0289535408568694,0.210007446982667,-3.85162546451151
APOF,0.514440746023655,17.231514381959,2.37131921890905,0.0290522382194608,0.210007446982667,-3.85467611635677
FGA,-0.334182721617501,23.6016211484219,-2.36788163308136,0.029257240041293,0.210007446982667,-3.86097834612337
LIMS1,0.731222429087043,16.0303123131382,2.36766574125001,0.0292701597494256,0.210007446982667,-3.86137399233826
TPP2,1.06219797086386,10.4815277310898,2.36185799625769,0.0296197177128369,0.211655067867033,-3.872010458705
NOTUM,-0.591380867126543,14.8899010108538,-2.35862610143042,0.0298159208478966,0.212197985066684,-3.87792367768604
LCN2,-0.557798700575197,14.0560131597054,-2.35408114022327,0.0300938874685124,0.213167108286116,-3.88623234220609
BTK.1,-1.07943810862326,8.84194179924645,-2.35098183848057,0.030284820612864,0.213167108286116,-3.89189348419367
H3-3B,-0.608303444132637,17.2236150377019,-2.3486606474875,0.0304285561280345,0.213167108286116,-3.89613083374653
ACP1,0.598155560852671,15.0578050683954,2.34717845653866,0.0305206700536501,0.213167108286116,-3.89883545818234
MAN1A1,-0.40722687344893,17.4853759674845,-2.34639384305367,0.0305695365357976,0.213167108286116,-3.90026682441042
IGLV9-49,-0.394950912359988,13.9525279292971,-2.34467664191995,0.0306767396627045,0.213167108286116,-3.90339864599155
CORO1A,-0.65154898376339,15.3697520107887,-2.340498243077,0.0309390558354335,0.21414679823349,-3.91101424912458
SBDS,0.598682352880027,13.713725944357,2.32788377470868,0.0317436914549601,0.21885787272658,-3.93396287143555
CYB5R3,0.610783662469979,13.8445500614027,2.32166227191971,0.0321476625627508,0.220780639779203,-3.94525746283788
CON_sp|CAS2_BOVIN|,-0.389133287780405,13.9001149941727,-2.31097788187859,0.0328525730115972,0.223716499441342,-3.96461712258253
PKHD1L1,-0.418443220520647,13.8993305615243,-2.3104113339069,0.0328903489723656,0.223716499441342,-3.96564237461844
GPX1,0.54539825854815,15.9588965871483,2.30943706430726,0.0329554050168549,0.223716499441342,-3.9674051497704
GMPR,0.719528463183939,11.9638066607711,2.30525363118636,0.0332361093167088,0.224757597486556,-3.97496990871434
MMP1,0.665431418764118,12.1502711335501,2.30221921930564,0.0334411011101627,0.224824895300519,-3.9804524029482
TNFSF12,-0.545661247693068,10.1552659633815,-2.29971797719905,0.0336109549406589,0.224824895300519,-3.98496870965699
FKBP8,2.15430062817833,11.5754533013506,2.29946468994161,0.0336281996370182,0.224824895300519,-3.9854259067313
RPL13A,-1.13506168675516,12.6645986649849,-2.29430704246541,0.0339811390418891,0.226327209090318,-3.9947299294425
PDCD5,1.13973111605529,10.2382772227871,2.29192263740511,0.0341454619734744,0.226566693169858,-3.99902747351351
HCLS1,-0.491617637673252,12.4763306617321,-2.28331391664746,0.0347448823702995,0.229546449449607,-4.01452362290019
SYNCRIP,0.636806628538366,14.3895547287532,2.28122727993146,0.0348916330387417,0.229546449449607,-4.01827498809166
MPP1,0.504743499429615,12.7438930054518,2.27990817695476,0.0349846996611583,0.229546449449607,-4.02064553032331
URB1,0.691179268916975,15.9228567825988,2.27647412452117,0.0352280605305604,0.229927927311985,-4.02681337195122
MTHFD1,0.426766155107031,14.1772499695482,2.27541572104176,0.0353033814739649,0.229927927311985,-4.0287133460365
SERPINA5,-0.586676368855631,18.2899126768793,-2.26364125418386,0.036151409556276,0.231883938867197,-4.04981796455687
TSPAN9,0.870528052405235,12.2747591795942,2.26270727400297,0.0362194767234042,0.231883938867197,-4.05148950452815
H2BC20P,-0.523022872496962,14.9453979251962,-2.26121026917829,0.0363288233332214,0.231883938867197,-4.05416790808827
COTL1,1.10025523951016,12.1037553932938,2.26120224717624,0.0363294101095702,0.231883938867197,-4.05418225826752
DNM1L,0.67936155646305,13.1266556614536,2.25887705414876,0.0364998578395293,0.231883938867197,-4.05834052265584
C8G,-0.418463091863856,19.5197598837041,-2.25726989954369,0.0366181012280572,0.231883938867197,-4.06121332489846
PFKL.1,0.590075122249961,12.6485726648548,2.25600740405781,0.0367112349020209,0.231883938867197,-4.06346926743363
CCN5,-0.446669833331188,14.9582049505271,-2.25540412661721,0.0367558155560425,0.231883938867197,-4.06454701666605
CR1,-0.366707009866591,12.0771419298067,-2.2534870371379,0.0368978154978331,0.231883938867197,-4.0679708377643
BLVRA,1.11626283550034,11.2691294500102,2.2518270858319,0.0370211779109214,0.231883938867197,-4.07093414357751
NME1-NME2,0.595856417652044,11.9645540485639,2.2512801839781,0.0370619052421369,0.231883938867197,-4.07191019936754
IGHV3-64D,-0.418690042423392,16.2509624209726,-2.24872445768991,0.0372527766712946,0.231883938867197,-4.07646969093613
DDX5,-0.454350998261102,17.9192583790414,-2.24793877298253,0.0373116366222573,0.231883938867197,-4.07787080793256
PSMD9,0.792657494778643,11.0631858814954,2.23599611404185,0.0382169517983367,0.234989389987394,-4.09913522325923
SERPINF2,0.47150846099992,19.105143536884,2.23482886563344,0.0383065128055443,0.234989389987394,-4.10121022375289
SEPTIN6,0.715508279145645,13.5361246426825,2.2343166597904,0.038345874512815,0.234989389987394,-4.10212057646324
MMRN2,0.536486076367582,13.6467087999131,2.23320643290425,0.0384313205561353,0.234989389987394,-4.10409340851658
SAA2-SAA4,-0.391685920160789,19.5961148525461,-2.23261362731374,0.038477016264225,0.234989389987394,-4.10514658098441
RBM3,0.423180358699879,12.6556338365807,2.23086207862644,0.0386123248552394,0.234993306823118,-4.10825746468775
CON_sp|TRYP_PIG|,-0.409160258318667,19.7292718392617,-2.22916376956577,0.0387439389719702,0.234993306823118,-4.11127250508123
IGHV2-5,-0.626541124132117,14.1255308721714,-2.22698697476869,0.0389132384566855,0.235211869438527,-4.11513515656034
NIBAN1,-0.41852685519616,13.1767671531393,-2.21931248893517,0.0395155665130511,0.237761019183828,-4.12873661731213
LECT2,-0.373145889988297,18.9341766029844,-2.21782217091569,0.0396335234102188,0.237761019183828,-4.13137488259765
MYO1G,-0.579984931694378,11.1158807064274,-2.21649180436767,0.0397390938579202,0.237761019183828,-4.13372915878472
OXSR1,0.634914057805122,11.8856632812103,2.20992401360352,0.0402640767546868,0.240088160378453,-4.14534028894581
MBNL1,1.00454469717727,10.708699649874,2.20053808810812,0.0410253902518242,0.243496258458412,-4.16190015022141
GSPT1,0.931746482053855,10.3092022650925,2.19948596251595,0.041111549586746,0.243496258458412,-4.16375398420903
PSAPL1,-0.344290685540233,11.8596071168355,-2.19482351474489,0.0414953637421128,0.244789022827628,-4.17196317144935
EXT1,-0.382530357884819,13.9442645234668,-2.19324016690794,0.0416264516715525,0.244789022827628,-4.174748747728
STXBP1,0.786828700190515,10.9536279745474,2.19180150736314,0.0417458900119638,0.244789022827628,-4.17727879250696
PMVK,0.415763698352792,12.3316508629776,2.1886936571511,0.0420049794601315,0.245136048781723,-4.18274110025769
ECM2,-0.346545849510766,13.6754939410694,-2.18776306514775,0.0420828457681938,0.245136048781723,-4.18437584243261
EIF3G,0.472039922007073,16.9167016659308,2.185506637698,0.0422721998947894,0.245429055310208,-4.18833800689052
RSU1,0.688238061662129,16.7691498793044,2.183816971199,0.0424145039411109,0.245447867069051,-4.19130345494687
SERPINA4,-0.313414897720722,17.1770473003265,-2.18112575291647,0.0426420658807061,0.245742932133279,-4.19602399266086
DAG1,0.503043699085528,11.35870325093,2.178681187952,0.0428497407691842,0.245742932133279,-4.20030902542659
S100A11,-0.469816826924512,14.9905592532373,-2.17828851694767,0.0428831858906799,0.245742932133279,-4.20099707683891
SND1,-0.798815623353975,15.3271637992195,-2.16555874838363,0.0439804615335194,0.251215257626737,-4.22326432326946
ICAM1,-0.540324220232312,11.0305365893003,-2.16383869463434,0.044130680884716,0.251260166972657,-4.22626736901985
AIMP1,0.885835330428888,12.0076214721938,2.16216221212269,0.0442775465655594,0.251285754624477,-4.22919302843617
LEFTY1,-0.445552377037786,13.291330429436,-2.15600310119796,0.0448209521808687,0.253554424997543,-4.23993022889599
DDX1.1,-1.20100345790785,11.4167872228805,-2.13804077286312,0.0464407213659383,0.261878189172144,-4.27114306022859
SNX5,0.897919670507096,11.9782331728047,2.12063200082112,0.0480613641416338,0.269747384283126,-4.30124901952664
TBCA,0.765899390184204,12.658566009767,2.11978108123263,0.0481418844471302,0.269747384283126,-4.30271687156912
TAF15,0.458188945844122,13.5822983604494,2.11556037248372,0.0485430978038693,0.271134707670346,-4.30999255979051
HMGN1,0.581547806707115,13.5585354932657,2.11392840677769,0.0486990439073933,0.271147673490691,-4.3128034691143
IGLV3-16,0.841836215074405,12.2559251142478,2.10545313445561,0.0495162724591293,0.272434754812579,-4.32738077423335
FCGBP,-0.507122100630098,11.8789599283356,-2.10414965503188,0.0496430612229921,0.272434754812579,-4.3296196653145
KLK10,-0.565072656754946,9.94774813765042,-2.103950461357,0.0496624626643805,0.272434754812579,-4.32996173346226
IL16,0.54721314310024,11.5815128893145,2.10394381833068,0.0496631098131479,0.272434754812579,-4.32997314096281
PFKM,-0.728330710703303,12.8381081205489,-2.10354497865854,0.0497019779318132,0.272434754812579,-4.3306579951522
CLDN5,1.28820290169672,10.7981867018421,2.09736818472408,0.0503074651341278,0.274899925578128,-4.34125444827675
NAA10,1.52005469660081,14.1447772087247,2.0857083904908,0.0514687217684276,0.279900850410821,-4.36120662034143
MCTS1,0.377176035469377,13.3570372037337,2.08500233202273,0.051539816647885,0.279900850410821,-4.3624126933867
ACTBL2,1.52174759658572,15.9555857110129,2.07957061270092,0.0520897361766432,0.281540483542919,-4.37168286465688
ADAMTSL4,-0.37910261706196,16.596362751009,-2.0782201579494,0.0522272824808759,0.281540483542919,-4.37398540187206
SEPTIN11,0.591952857532815,14.528786775866,2.07730900343753,0.0523202711626502,0.281540483542919,-4.37553842159661
RDX,0.730596672726857,11.9829934655777,2.0605037381899,0.0540624616214908,0.290031139094016,-4.40410865540741
CD151,1.65615030323163,11.9087444519807,2.05525073466775,0.0546177085994755,0.290904528422478,-4.41301038329404
IGHV3-74,-0.396038069391885,15.659483436459,-2.05487411534105,0.0546577149963128,0.290904528422478,-4.4136480721574
GPX4,0.451605010318081,13.4064283245,2.05350476576622,0.054803397552116,0.290904528422478,-4.4159660460699
MARCKS,-0.632225331312879,10.2741773160153,-2.05274351714081,0.0548845370904733,0.290904528422478,-4.41725424792439
SARS1,0.53520678931782,12.5960784597755,2.05059863594424,0.0551137387414183,0.29101716378554,-4.42088230214797
REG4,-0.386434181811623,13.9986404118031,-2.04946197610335,0.0552355523332328,0.29101716378554,-4.42280402048893
ANXA6,-0.371220833810159,15.9711397666256,-2.04258823389314,0.0559773943721702,0.293179290501286,-4.43441142127333
PI3,-0.438522585567312,11.8942441917383,-2.04258134673058,0.0559781421523702,0.293179290501286,-4.43442303940378
DPYSL2,0.645209726014378,10.6566193553835,2.04100104308032,0.0561499637331633,0.293209130145068,-4.43708826115397
TAGLN,-0.708783413661729,10.1543057580576,-2.03622311623241,0.0566723520064221,0.295064015608658,-4.44513867835468
UBE2D2,0.498651613821049,10.8587269721147,2.03346653496478,0.056975729762861,0.295771067739557,-4.44977803379096
DIPK2A,0.596901731125759,10.0605720308665,2.02802148962179,0.0575792954946461,0.298027731812464,-4.45893076011178
NAPA,0.496397198853095,12.2256627868671,2.02453235236232,0.0579690783148048,0.29916790416851,-4.46478780784731
SEC31A,-0.320325345492236,22.3754315094712,-2.02192791713492,0.0582615758492747,0.299800820332273,-4.46915569599206
TUBA8,0.681977180223517,12.0433611797065,2.01756404601843,0.0587546513949293,0.301459185209448,-4.47646654322883
YWHAH,0.760194853391421,13.4014821450716,2.01556022384745,0.0589823199275848,0.3017501294846,-4.4798202983141
NAMPT.1,-0.510943929200118,12.6975264865504,-2.01271037875925,0.0593074785471391,0.302148744842617,-4.48458646857207
SCFD1,0.485179830590174,11.972299240071,2.01161924381283,0.0594324000027452,0.302148744842617,-4.48641020997975
UBE2M,0.460700994254628,13.8563446236888,2.00963085087343,0.0596606551362533,0.302148744842617,-4.48973206525164
PKM,-0.282233682288165,13.7617424352081,-2.00889789457975,0.0597449926062739,0.302148744842617,-4.49095604442297
GANAB,-0.259265701987667,14.6382889801295,-2.00591525458277,0.0600892961704307,0.303021736402314,-4.49593395507278
ADH1B,0.602258359195593,13.5382722724204,2.00371391184208,0.0603445527973189,0.303071395128487,-4.49960495897839
HYOU1,0.298425512521999,12.8894602468421,2.00287085491312,0.0604425671870978,0.303071395128487,-4.50101019302979
DUSP22,0.774004290527615,9.60160870441726,1.99933655974958,0.0608550252977811,0.304275126488905,-4.5068972549835
MYL4,0.866855105792122,10.0040427327622,1.99634941811314,0.0612055988775319,0.305163508527807,-4.5118678633085
TPT1,0.422759293264151,13.1669013128342,1.99237125990626,0.061675293855703,0.306639137057227,-4.51848030715643
CD2AP,0.626959829126443,11.753439241295,1.99073839068736,0.0618690186766453,0.306738252708648,-4.52119205036236
EIF3A,0.725652013275725,12.4285641515161,1.98796923319761,0.0621988017672553,0.307509482126626,-4.52578766597088
LRPPRC,-0.377801580454846,13.124810648795,-1.98393318671099,0.0626822840388994,0.309034165722506,-4.53247857904952
RCN1,0.426125275927885,10.4503755578755,1.98102839834357,0.0630323336927515,0.309514916658013,-4.53728881126136
EPB41,0.497636765471733,14.5491854003491,1.9802162128737,0.0631305212446939,0.309514916658013,-4.53863296915156
ATP1A1,-0.452945915908982,15.9986986851524,-1.97415952883741,0.0638670632396695,0.311879337553239,-4.54864574700449
ATP6V1E1,0.368040108551483,16.3692905718742,1.97334920092245,0.0639661870789081,0.311879337553239,-4.54998389404755
PSMD4,0.811032860675846,10.8092090978315,1.97117261551732,0.0642331212658844,0.312318068964975,-4.5535765104643
PARK7,-0.712898860075837,10.9307765592767,-1.96515805318952,0.0649759313778119,0.315061865059994,-4.56349093161105
CUTA,0.503754023026816,12.8426549580989,1.96207064955368,0.0653602077370045,0.316056894947433,-4.56857274673805
SERPINF1,-0.276282046579993,19.5658252075749,-1.95832649599463,0.0658289518959939,0.31745382540008,-4.5747287428587
FGFBP2,-0.489377734907217,11.36742237155,-1.95012964651481,0.0668656441897384,0.321520334188744,-4.58817951442686
S100B,-0.669558120552281,20.9449561323115,-1.94878937114979,0.0670365342671149,0.321520334188744,-4.59037543506007
PAICS,0.553251649792112,11.6824537632327,1.94522746661523,0.0674925859285068,0.321656250767584,-4.59620659752666
SEPTIN2,0.611430134365974,13.9637862902762,1.94466056218912,0.0675654247874101,0.321656250767584,-4.59713404126802
CHGB,-0.59254059667996,10.6384115551408,-1.94430148488256,0.0676115971868407,0.321656250767584,-4.59772139455118
APOC2,-0.437311042508376,12.40533574868,-1.9375475889655,0.0684853125493509,0.324937034004313,-4.60875596489773
CHAD,-0.287959573997383,18.3850941294055,-1.93274731307371,0.0691124009825677,0.326605244766843,-4.61658367523897
